0,-0.007598978,-0.007654518000000001,-0.003702978,-0.007202555,0.0020318523,0.006483213000000001,0.0057789446,-0.00886591,-0.0049597225,0.005711885600000001,-0.01693079,3.5517383e-05,0.007008691,-0.024636399,0.0039707134,0.0018668782,0.002801165,0.0007594852,0.00068615656,0.028095776,0.002925065,0.009712142,-0.0047528544,0.0060224105,-0.0075208964,-0.010641417,-0.013138621999999999,0.006008411,-0.017365504,-0.013595366000000001,-0.0011427854,0.00083645945,-0.012230857,-0.01503766,-0.0025281277,-0.009587765,0.0012043763,0.005396151,-0.007004438000000001,0.012119798000000001,-0.012042509,0.011384498,-0.005189864000000001,0.014465313,0.01394915,-0.012150942,-0.008518959,-0.00294748,-0.007157541,0.012377945,0.014090931000000001,-0.0074578890000000005,-0.004332228,0.0055448636,-0.0056309383,0.0024876106,-0.013617907,-0.0087376125,0.007777106,0.0050950088,0.0037801238,-0.01558433,-0.005585584,0.004156002
1,-0.007598978,-0.007654518000000001,-0.003702978,-0.007202555,0.0020318523,0.006483213000000001,0.0057789446,-0.00886591,-0.0049597225,0.005711885600000001,-0.01693079,3.5517383e-05,0.007008691,-0.024636399,0.0039707134,0.0018668782,0.002801165,0.0007594852,0.00068615656,0.028095776,0.002925065,0.009712142,-0.0047528544,0.0060224105,-0.0075208964,-0.010641417,-0.013138621999999999,0.006008411,-0.017365504,-0.013595366000000001,-0.0011427854,0.00083645945,-0.012230857,-0.01503766,-0.0025281277,-0.009587765,0.0012043763,0.005396151,-0.007004438000000001,0.012119798000000001,-0.012042509,0.011384498,-0.005189864000000001,0.014465313,0.01394915,-0.012150942,-0.008518959,-0.00294748,-0.007157541,0.012377945,0.014090931000000001,-0.0074578890000000005,-0.004332228,0.0055448636,-0.0056309383,0.0024876106,-0.013617907,-0.0087376125,0.007777106,0.0050950088,0.0037801238,-0.01558433,-0.005585584,0.004156002
2,-0.007598978,-0.007654518000000001,-0.003702978,-0.007202555,0.0020318523,0.006483213000000001,0.0057789446,-0.00886591,-0.0049597225,0.005711885600000001,-0.01693079,3.5517383e-05,0.007008691,-0.024636399,0.0039707134,0.0018668782,0.002801165,0.0007594852,0.00068615656,0.028095776,0.002925065,0.009712142,-0.0047528544,0.0060224105,-0.0075208964,-0.010641417,-0.013138621999999999,0.006008411,-0.017365504,-0.013595366000000001,-0.0011427854,0.00083645945,-0.012230857,-0.01503766,-0.0025281277,-0.009587765,0.0012043763,0.005396151,-0.007004438000000001,0.012119798000000001,-0.012042509,0.011384498,-0.005189864000000001,0.014465313,0.01394915,-0.012150942,-0.008518959,-0.00294748,-0.007157541,0.012377945,0.014090931000000001,-0.0074578890000000005,-0.004332228,0.0055448636,-0.0056309383,0.0024876106,-0.013617907,-0.0087376125,0.007777106,0.0050950088,0.0037801238,-0.01558433,-0.005585584,0.004156002
3,-0.007598978,-0.007654518000000001,-0.003702978,-0.007202555,0.0020318523,0.006483213000000001,0.0057789446,-0.00886591,-0.0049597225,0.005711885600000001,-0.01693079,3.5517383e-05,0.007008691,-0.024636399,0.0039707134,0.0018668782,0.002801165,0.0007594852,0.00068615656,0.028095776,0.002925065,0.009712142,-0.0047528544,0.0060224105,-0.0075208964,-0.010641417,-0.013138621999999999,0.006008411,-0.017365504,-0.013595366000000001,-0.0011427854,0.00083645945,-0.012230857,-0.01503766,-0.0025281277,-0.009587765,0.0012043763,0.005396151,-0.007004438000000001,0.012119798000000001,-0.012042509,0.011384498,-0.005189864000000001,0.014465313,0.01394915,-0.012150942,-0.008518959,-0.00294748,-0.007157541,0.012377945,0.014090931000000001,-0.0074578890000000005,-0.004332228,0.0055448636,-0.0056309383,0.0024876106,-0.013617907,-0.0087376125,0.007777106,0.0050950088,0.0037801238,-0.01558433,-0.005585584,0.004156002
4,1.180584,0.52651304,0.7931449,-0.24542584,-0.22063436,0.55935746,1.0598976999999998,0.14833114,-0.9817398,-0.789687,0.09851913,0.35601935,-0.16590773,0.9766471,-0.5934543000000001,-0.76436514,-0.40924740000000004,0.22483203,0.07625121,0.3506871,-1.5288383999999997,0.22474699999999997,0.29474202,-0.12508924,1.4916877,-0.2846366,-0.2037882,-0.10364147,0.29941714,-0.56944555,0.26287526,-0.25654176,0.7853441,1.6177135,-0.123712376,-0.3930732,-0.09324706,0.779788,-0.25555614,-0.8353988000000001,0.1542724,0.059845737999999996,-0.112087175,-0.034575276,-0.3697531,-0.013292472,0.94044214,0.08131081,-0.04915743,-0.54510933,0.1664256,0.67911017,-0.7785746,-1.5480582,0.0038153431,-0.55331415,0.0033783293,0.33559120000000003,0.14352839,-1.1340553999999998,0.6296104,0.33019109999999996,0.37751892,-0.7987768
5,0.2855224,0.18579368,0.38981718,-0.12551938,-0.350327,-0.28976887,0.45628715,-0.23971803,-0.022682901000000002,-0.45868462,0.41866833,-0.20770663,-0.14966527,0.34206244,-0.8325531999999999,-0.35020134,-0.31466547,0.24520257,-0.10225758,0.22357267,-0.39450565,0.305003,0.3171372,-0.20439525,0.6908999,0.22463745,-0.14676199999999998,0.07308710000000002,0.05249364,0.654205,0.4633064,-0.1877257,0.6303827,0.37206572,0.3190505,0.031583678,-0.23939027,-0.16608728,0.14272508,-0.41719154,-0.30774948,-0.25580835,0.3089011,0.28032494,-0.3053889,-0.7208095,0.43613112,-0.42809853,-0.16899978,-0.057843547,0.22490215,-0.07773198,-0.29532359999999996,-0.7940672,-0.09692489,-0.061483315999999996,0.37458706,0.37670562,-0.21449961,-0.26353446,0.61320305,-0.0038196603000000004,0.3736768,-0.037286907
6,0.39001834,0.8558478999999999,1.3586025,1.1703761000000001,0.75200295,0.6144510999999999,0.5770235,1.1012076000000002,-1.2061841,-0.8148873000000001,0.9489306000000001,-0.79103965,-0.22875957,3.4115562000000006,-1.529041,-2.423163,0.81317014,-0.9075135,-0.36286277,1.3994334,-2.0988822,-0.31794667,1.4520947,-0.70505697,1.9998637,0.6685045999999999,-2.0359383,0.27772800000000003,-0.43325448,1.0974701999999998,-0.54727554,-0.98615587,0.1413999,1.1790794,2.4631727000000003,-0.34525368,0.81221217,0.108585216,-0.93560034,-2.7038314,-0.68920124,0.43701297,1.1386094,-0.9537539,-0.9922907,-0.77017957,1.5254656999999998,1.4054781,-1.5923352,-1.7089331,-0.46334140000000007,1.8264383999999998,-1.948893,-3.6288487999999997,1.2448673000000001,0.46701464,1.848854,0.12354777,-2.3315754,-2.2963544999999996,1.4104985,-0.021681473,0.50585026,-0.78160596
7,1.1962358999999998,-0.28383178,1.0050849,-0.48096594,-0.6999201999999999,0.18021937,1.3544637,-0.1787499,-0.92439455,-1.2402339,-0.7808222,0.07394168,0.139982,1.2510725,-0.2789833,-0.30959824,-0.89465517,1.1108360000000002,0.6094885,0.56814814,-0.69231147,-0.37386486,-0.036225162000000005,0.60690725,1.6513851000000002,-0.5803664000000001,-0.010451475,0.038059097,-0.11271175,-1.0625575,0.20753041,-0.33334294,1.4911982,1.0759195,0.37840143,-0.36769809999999997,-0.69422257,0.82610184,-0.29294503,-0.26393968,-0.23324989,-0.50434124,0.61872864,0.881279,-0.13028099,-1.0245853999999999,1.03303,-0.32056314,-0.94087017,-0.5640837,0.28243175,-0.095200345,-1.178183,-1.7647696,-0.94086653,-0.3280775,0.09031027,-0.39042488,0.5634932,-1.287566,0.37795854,0.10053727,0.25567427,-1.1415868
8,-0.6281645,0.6300071999999999,0.48997122,0.22681737,-0.8647710999999999,0.13369991,0.74943036,0.2539574,0.7378176,-1.0820825,-0.21035852,-0.56940734,-0.61780685,1.0890018,-0.8729028,-1.3720769,-1.207798,1.029326,-0.068208724,0.8917113999999999,-1.5999105,0.09830939999999999,0.71249294,-0.44018227,1.1449667,0.515508,-1.0162184,0.9524454,-0.17576699,0.14848584,1.4718255,-0.069309175,0.75322485,0.42618045,0.98344415,-0.22768846,-0.3101241,0.68143225,-0.3037542,-0.73831093,-0.8269785,0.08589619999999999,1.0201799,0.4700532,0.02719944,-0.5474859000000001,1.1914850000000001,0.80704445,-1.374473,0.1374504,-0.29740402,-0.18184452,-0.53711873,-0.6774758000000001,0.37351263,-0.1753713,0.03148077,-0.32322726,-0.32779524,-0.6431518,0.7067325,0.036971033,0.79772806,-0.021903396000000002
9,0.2302327,0.058960795,0.39607495,-0.06826743,-0.032798602999999996,-0.08390546,0.35021729999999995,-0.061626735999999994,-0.043738822999999996,-0.12347776,0.03852651,0.023664609,0.08715365,0.007215121800000001,-0.101979166,0.018052656,-0.17668831,0.05093046,0.08731176,0.098261505,-0.18299732,0.03762096,-0.017499841999999998,-0.18370953,0.41001213,0.095827855,-0.24691759,-0.061513845,-0.06456024,-0.10816795,0.208563,-0.1952544,0.059249163,0.1527895,0.28422695,-0.06739049400000001,0.14379139999999999,0.052365545,0.16680557,-0.114650235,0.051068999999999996,-0.27742618,0.1286058,0.1286661,-0.03181918,-0.23428835,0.15339659,-0.16591454,0.111829944,0.07774715,0.12986699,-0.014566233,-0.22936636,-0.13856399,-0.097269565,-0.26697448,0.029272804,0.1268101,-0.15106367,-0.30128238,0.24722447,-0.19562317,0.10836432,0.02078344
